ID,confirmedBlock,confirmationTime,chainNum,confirmed_blocks,tips,arrival_time,agent,adoption_rate,block_transactions,transaction_creation_time,agent_1,agent_2,agent_3,agent_4,agent_5
24,False,,0,[],"[22, 20]",42,[4],0.83329861255781,"[42, 43, 44, 45]","[39, 39, 40, 42]",69,97,76,101,42
25,False,,0,[],"[19, 24]",69,[0],0.8799648014079436,"[47, 48, 52, 57, 62, 70]","[42, 44, 47, 55, 62, 69]",69,97,80,101,87
26,False,,0,[],"[24, 19]",69,[4],0.8461213030268067,"[51, 64, 65, 67, 68]","[47, 64, 64, 67, 68]",80,97,76,101,69
27,False,,0,[],"[21, 23]",69,[1],0.8147846376060146,"[46, 54, 56, 58]","[42, 50, 53, 55]",97,69,98,101,135
28,False,,0,[],"[23, 21]",69,[2],0.7856862254919467,"[50, 55, 60, 61, 63, 66, 69]","[44, 52, 58, 58, 63, 67, 69]",80,97,69,101,76
29,False,,0,[],"[28, 26]",76,[2],0.8965208096272542,[],[],80,97,76,101,87
30,False,,0,[],"[26, 28]",76,[4],0.8666377787407086,"[71, 73, 75]","[71, 72, 74]",87,97,88,101,76
31,False,,0,[],"[25, 29]",80,[0],0.9031966710751266,[72],[72],80,97,85,101,87
32,False,,0,[],"[29, 25]",80,[2],0.8749726571044656,"[79, 81]","[79, 80]",85,97,80,101,87
33,False,,0,[],"[31, 32]",85,[0],0.9090633617163117,[82],[80],85,97,88,101,87
34,False,,0,[],"[32, 31]",85,[2],0.8823269903826358,[],[],90,97,85,101,88
35,False,,0,[],"[33, 30]",87,[0],0.9142595925830691,[],[],87,97,90,101,135
36,False,,0,[],"[30, 33]",87,[4],0.8888641982167163,[],[],90,97,88,101,87
37,False,,0,[],"[34, 36]",88,[2],0.9188940839436772,[],[],90,97,88,101,135
38,False,,0,[],"[36, 34]",88,[4],0.8947132970184996,[],[],135,139,136,166,88
39,False,,0,[],"[35, 37]",90,[0],0.9230532550447424,[85],[90],90,97,95,101,135
40,False,,0,[],"[37, 35]",90,[2],0.899977500562486,[87],[90],95,97,90,101,135
41,False,,0,[],"[39, 40]",95,[0],0.9268066632521158,"[88, 89]","[93, 94]",95,97,98,101,135
42,False,,0,[],"[40, 39]",95,[2],0.9047403633246828,[90],[94],100,98,95,101,135
43,False,,0,[],"[41, 27]",97,[0],0.930210925327318,[],[],97,139,100,101,135
44,False,,0,[],"[27, 41]",97,[1],0.9090702484034454,"[78, 84, 86]","[77, 84, 90]",100,97,98,101,135
45,False,,0,[],"[44, 42]",98,[1],0.9333125930534878,[],[],139,98,140,166,158
46,False,,0,[],"[42, 44]",98,[2],0.9130236299210888,[],[],100,139,98,101,135
47,False,,0,[],"[43, 46]",100,[0],0.9361502946745814,[],[],100,139,102,101,135
48,False,,0,[],"[46, 43]",100,[2],0.916647569842295,[93],[100],105,139,100,102,135
49,False,,0,[],"[47, 18]",101,[0],0.9387563519111856,[],[],101,139,105,166,135
50,False,,0,[],"[18, 47]",101,[3],0.9199816003679927,"[49, 53, 59, 74, 76, 77, 80, 83, 91, 92, 94, 95, 99]","[44, 49, 55, 73, 74, 76, 80, 83, 96, 97, 101, 101, 101]",105,139,102,101,135
51,False,,0,[],"[48, 50]",102,[2],0.9411580165094803,"[96, 98]","[101, 101]",105,139,102,166,135
52,False,,0,[],"[50, 48]",102,[3],0.9230591719390012,[],[],187,184,166,102,186
53,False,,0,[],"[49, 51]",105,[0],0.9433784268221355,[],[],105,139,110,166,135
54,False,,0,[],"[51, 49]",105,[2],0.925908779467047,[102],[105],110,139,105,166,135
55,False,,0,[],"[53, 54]",110,[0],0.9454373556844421,[],[],110,139,130,166,135
56,False,,0,[],"[54, 53]",110,[2],0.9285548472348708,[],[],130,139,110,166,135
57,False,,0,[],"[55, 56]",130,[0],0.9473518008455992,"[108, 109, 111, 112, 115, 127, 129, 133]","[112, 112, 114, 116, 120, 124, 128, 130]",130,139,135,166,135
58,False,,0,[],"[56, 55]",130,[2],0.9310184307167119,"[120, 123, 126, 131, 132]","[121, 121, 124, 128, 130]",135,139,130,166,135
59,False,,0,[],"[57, 58]",135,[0],0.9491364553143168,[],[],135,139,136,166,135
60,False,,0,[],"[58, 57]",135,[2],0.9333177780370328,[],[],143,140,135,166,136
61,False,,0,[],"[59, 38]",135,[0],0.9508040851789316,[],[],135,139,140,166,158
62,False,,0,[],"[38, 59]",135,[4],0.9354687827615684,"[118, 122, 124, 128]","[121, 121, 123, 127]",143,140,136,166,135
63,False,,0,[],"[60, 62]",136,[2],0.9523658354629292,[136],[136],143,140,136,166,158
64,False,,0,[],"[62, 60]",136,[4],0.9374853517913782,[],[],158,184,159,166,136
65,False,,0,[],"[61, 45]",139,[0],0.9230627221119675,[],[],139,184,143,166,158
66,False,,0,[],"[45, 61]",139,[1],0.9090771351949212,"[97, 100, 103, 105, 107, 110, 116, 117, 121, 130, 137]","[101, 103, 107, 107, 112, 114, 120, 121, 121, 128, 136]",143,139,140,166,158
67,False,,0,[],"[66, 63]",140,[1],0.9552096237369591,"[141, 142]","[140, 140]",201,140,203,184,186
68,False,,0,[],"[63, 66]",140,[2],0.941162629961324,[138],[137],143,184,140,166,158
69,False,,0,[],"[65, 68]",143,[0],0.9565078766974391,"[140, 143, 146]","[140, 140, 143]",143,184,148,166,158
70,False,,0,[],"[68, 65]",143,[2],0.9428436736618048,"[144, 145]","[141, 142]",148,184,143,166,158
71,False,,0,[],"[69, 70]",148,[0],0.9577329896762017,[],[],148,184,156,166,158
72,False,,0,[],"[70, 69]",148,[2],0.9444313273426758,[],[],156,184,148,166,158
73,False,,0,[],"[71, 72]",156,[0],0.9588909740962452,"[150, 152, 154, 156, 159]","[149, 151, 152, 153, 156]",156,184,159,166,158
74,False,,0,[],"[72, 71]",156,[2],0.9459331630653639,"[153, 157, 160]","[152, 154, 156]",161,184,156,166,159
75,False,,0,[],"[73, 64]",158,[0],0.9599872001706643,[162],[158],158,184,161,166,186
76,False,,0,[],"[64, 73]",158,[4],0.9473559558426862,"[151, 163]","[150, 158]",161,184,159,166,158
77,False,,0,[],"[74, 76]",159,[2],0.9610264801755821,[164],[159],161,184,159,166,186
78,False,,0,[],"[76, 74]",159,[4],0.9487057858232586,[],[],201,212,203,186,159
79,False,,0,[],"[75, 77]",161,[0],0.9620131390741888,[],[],161,212,187,201,222
80,False,,0,[],"[77, 75]",161,[2],0.9499881251484356,[],[],187,184,161,166,186
81,False,,0,[],"[80, 52]",166,[2],0.9629510746780904,[170],[164],187,212,166,201,222
82,False,,0,[],"[52, 80]",166,[3],0.9512079120986329,"[101, 104, 106, 113, 114, 119, 125, 134, 135, 139, 155, 158, 165, 169, 171]","[104, 107, 108, 117, 118, 121, 124, 131, 134, 138, 152, 154, 160, 162, 165]",201,184,203,166,186
83,False,,0,[],"[67, 82]",184,[1],0.9638438091107335,"[147, 148, 149, 161, 180, 182, 183]","[143, 147, 148, 156, 181, 182, 183]",217,184,213,212,222
84,False,,0,[],"[82, 67]",184,[3],0.9523696146474446,"[172, 173, 174, 176, 178]","[168, 170, 170, 172, 178]",201,212,203,184,186
85,False,,0,[],"[84, 78]",186,[3],0.964694533005494,[],[],201,212,203,186,222
86,False,,0,[],"[78, 84]",186,[4],0.953477285147847,"[166, 167, 168, 179, 184]","[160, 162, 162, 178, 184]",222,222,252,,186
87,False,,0,[],"[79, 81]",187,[0],0.919529660578614,"[177, 181, 185]","[175, 182, 185]",187,212,192,201,222
88,False,,0,[],"[81, 79]",187,[2],0.9090805786297882,[175],[171],192,212,187,201,222
89,False,,0,[],"[87, 88]",192,[0],0.9213379624948034,[],[],192,212,203,201,222
90,False,,0,[],"[88, 87]",192,[2],0.9111009877668026,[188],[190],203,212,192,203,222
91,False,,0,[],"[89, 85]",201,[0],0.9670223404138416,[198],[200],201,212,203,203,222
92,False,,0,[],"[85, 89]",201,[3],0.9565113422680188,"[192, 195, 197, 201]","[194, 198, 200, 200]",206,212,203,201,222
93,False,,0,[],"[91, 90]",203,[0],0.9677315297684971,[],[],203,212,208,206,222
94,False,,0,[],"[90, 91]",203,[2],0.9574366230146487,"[190, 194, 196, 199, 202]","[194, 195, 200, 200, 202]",206,212,203,203,222
95,False,,0,[],"[94, 92]",203,[2],0.9684108588330649,[],[],208,212,203,208,222
96,False,,0,[],"[92, 94]",203,[3],0.9583233507984291,[],[],206,212,208,203,222
97,False,,0,[],"[93, 96]",206,[0],0.9690621746167565,[204],[205],206,212,208,208,222
98,False,,0,[],"[96, 93]",206,[3],0.9591738859807553,[],[],217,212,208,206,222
99,False,,0,[],"[97, 95]",208,[0],0.9696871748770214,[],[],208,217,252,,222
100,False,,0,[],"[95, 97]",208,[2],0.959990400095999,[206],[208],217,212,208,208,222
101,False,,0,[],"[100, 98]",208,[2],0.9702874228968029,[],[],217,213,208,213,222
102,False,,0,[],"[98, 100]",208,[3],0.9607748943637807,[],[],217,212,213,208,222
103,False,,0,[],"[83, 102]",212,[1],0.9708643605401889,"[186, 189, 191]","[187, 194, 194]",217,212,213,213,222
104,False,,0,[],"[102, 83]",212,[3],0.9615292160652301,[],[],252,,213,212,
105,False,,0,[],"[103, 101]",213,[1],0.9714193198160017,[],[],217,213,252,,222
106,False,,0,[],"[101, 103]",213,[2],0.9622550730653484,[],[],252,,213,213,
107,False,,0,[],"[106, 104]",213,[2],0.97195353314455,[],[],252,,213,221,
108,False,,0,[],"[104, 106]",213,[3],0.9629540467217895,[],[],252,,221,213,
109,False,,0,[],"[99, 105]",217,[0],0.9541196869753488,"[208, 209, 212]","[212, 213, 216]",217,222,252,,222
110,False,,0,[],"[105, 99]",217,[1],0.9454459504913592,[],[],222,217,252,,222
111,False,,0,[],"[107, 108]",221,[2],0.9549463518346681,"[211, 215, 218]","[215, 217, 221]",252,,221,226,
112,False,,0,[],"[108, 107]",221,[3],0.9464201212489174,[216],[218],252,,226,221,
113,False,,0,[],"[109, 110]",222,[0],0.9380447960637516,[219],[221],222,222,252,,222
114,False,,0,[],"[110, 109]",222,[1],0.9298164051192533,[217],[219],,222,,,222
115,False,,0,[],"[113, 86]",222,[0],0.939122268502013,[],[],222,,252,,
116,False,,0,[],"[86, 113]",222,[4],0.9310264566684769,"[187, 193, 200, 203, 205, 207, 210, 213, 214]","[190, 195, 200, 202, 206, 210, 214, 216, 217]",,222,,,222
117,False,,0,[],"[114, 116]",222,[1],0.9401629045905591,[],[],,222,,,227
118,False,,0,[],"[116, 114]",222,[4],0.9321954898687299,[],[],,227,,,222
119,False,,0,[],"[111, 112]",226,[2],0.9075553986941286,[220],[223],252,,226,231,
120,False,,0,[],"[112, 111]",226,[3],0.8999925000624994,"[221, 222, 223]","[224, 224, 226]",252,,231,226,
121,False,,0,[],"[117, 118]",227,[1],0.9256121850232643,[225],[227],,227,,,232
122,False,,0,[],"[118, 117]",227,[4],0.9180252620880156,[],[],,232,,,227
123,False,,0,[],"[119, 120]",231,[2],0.8943016723441273,[227],[228],252,,231,236,
124,False,,0,[],"[120, 119]",231,[3],0.887089620244998,[],[],252,,236,231,
125,False,,0,[],"[121, 122]",232,[1],0.9119927040583675,[229],[231],,232,,,237
126,False,,0,[],"[122, 121]",232,[4],0.9047547241688557,[228],[231],,237,,,232
127,False,,0,[],"[123, 124]",236,[2],0.8818828198203164,[],[],252,,236,,
128,False,,0,[],"[124, 123]",236,[3],0.8749931641159053,[230],[235],,,,236,
129,False,,0,[],"[125, 126]",237,[1],0.8992178355206548,[231],[235],,237,,,242
130,False,,0,[],"[126, 125]",237,[4],0.8923008284551657,[],[],,242,,,237
131,False,,0,[],"[129, 130]",242,[1],0.9007564827749406,"[233, 235]","[240, 242]",,242,,,247
132,False,,0,[],"[130, 129]",242,[4],0.8939326217225627,[234],[240],,247,,,242
133,False,,0,[],"[131, 132]",247,[1],0.9022488552717648,[],[],,247,,,252
134,False,,0,[],"[132, 131]",247,[4],0.8955157051066783,"[237, 240]","[243, 246]",,252,,,247
135,False,,0,[],"[115, 127]",252,[0],0.8888823045755216,"[224, 226, 238]","[227, 227, 244]",252,,257,,
136,False,,0,[],"[127, 115]",252,[2],0.8823464533349019,"[236, 239]","[242, 245]",257,,252,,
137,False,,0,[],"[133, 134]",252,[1],0.8905044488726359,[241],[248],,252,,,257
138,False,,0,[],"[134, 133]",252,[4],0.884051564843733,[],[],,257,,,252
139,False,,0,[],"[135, 136]",257,[0],0.8776915273990834,"[246, 248]","[254, 255]",257,,262,,
140,False,,0,[],"[136, 135]",257,[2],0.8714223469832358,[],[],262,,257,,
141,False,,0,[],"[137, 138]",257,[1],0.8794263870469003,"[244, 247, 252]","[253, 255, 257]",,257,,,262
142,False,,0,[],"[138, 137]",257,[4],0.8732332870895275,[],[],,262,,,257
143,False,,0,[],"[139, 140]",262,[0],0.8671268033090678,[254],[262],262,,,,
144,False,,0,[],"[140, 139]",262,[2],0.8611051312143665,[],[],,,262,,
145,False,,0,[],"[141, 142]",262,[1],0.8689595244170729,[253],[258],,262,,,
146,False,,0,[],"[142, 141]",262,[4],0.863007787617893,[],[],,,,,262
